chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Label
0.39129958,0.07786511,2156.9526148666937,1812.0105141640886,4077.613901869159,0.14403384199766356,-262.67734,59.3026,-4.392689,10.949895,-13.6404,-5.8683147,-18.540108,-8.517391,-8.520841,-10.951998,-15.42011,1.0652453,-6.996449,-7.2085404,-14.35375,-6.880958,-16.999016,-9.284081,-9.920675,-13.8958,0
0.36631894,0.10075568,1941.1843028543883,1720.5172413079003,3829.8463983050847,0.1322414592161017,-269.8514,63.744434,0.14589393,33.925896,-17.709616,-2.010158,-20.347225,-10.685291,-12.708062,-19.968954,-8.609461,-6.088987,-6.334045,-10.57069,-9.768163,-9.90029,-17.992064,-9.228769,-15.231302,-10.708213,0
0.2956551,0.10233086,1708.4804293998511,1521.411904274107,3175.2083333333335,0.1237890625,-298.67126,74.04572,-2.8312984,32.65239,3.9720464,-4.2169704,-10.780124,-25.952564,-12.513942,-4.7295184,-7.825376,-7.110195,-4.51579,-11.287441,-23.770426,-13.635712,-8.22973,-14.639712,-13.691793,-11.980192,0
0.37414166,0.07201699,1547.7111589796052,1611.0990258041452,3111.243206521739,0.10312287703804347,-307.5835,78.63046,-1.0777029,8.393122,-6.529532,-8.302769,-1.6696328,-10.074968,-6.057828,-7.5689025,-15.803497,-6.105934,-12.055499,-7.557999,-14.725556,-8.853059,-14.444618,-8.095533,-7.6804104,-11.816825,0
0.39093632,0.07623748,1878.341061262079,1708.2656194288763,3618.4895833333335,0.1490936279296875,-345.6919,54.69734,9.783627,25.035452,-7.6888995,-13.27443,-19.71956,-19.663958,-17.621634,-10.980366,-15.787064,-6.146581,-10.57854,-9.845334,-11.74026,-9.836613,-8.550823,-11.75723,-4.4400754,-13.593094,0
0.25979075,0.19474879,1160.6035448303455,1215.31215518961,2298.828125,0.06547328404017858,-183.62483,122.19885,-32.102848,16.126127,-28.396133,-30.076252,3.3799713,-35.724743,-11.97581,-12.895995,-23.349318,-1.8001935,-23.320795,-9.365664,-24.849422,-11.2318125,-19.673447,-11.135869,-13.225218,-18.880789,0
0.36595327,0.11089087,1508.2316490379567,1317.1177090352064,2897.843070652174,0.11215077275815218,-240.96355,101.50914,-9.725034,63.17331,7.8356557,-19.856745,-9.365589,-24.999825,-21.322332,-6.7941356,-22.872967,-5.5075026,0.14585505,-10.415115,-4.4685698,-16.17643,-14.061543,-8.787036,-18.165346,-7.1264515,0
0.43598628,0.06716223,2119.23232885716,1984.252544249013,4505.208333333333,0.1356201171875,-367.2296,50.950863,6.703028,19.456772,-1.6696435,-1.8400769,-9.632744,-9.07466,-2.485754,-6.4891963,-7.694837,-9.303417,-4.8504677,-9.729816,-9.006876,-6.0353365,-7.775826,-5.2422123,-6.879928,-4.6569633,0
0.33313155,0.08748516,1493.1166494053896,1488.5988260212555,3023.4375,0.09686279296875,-276.8674,83.640945,-12.46184,36.12953,-6.5212145,-26.399183,-30.118143,-18.144775,-10.214817,-14.703585,-9.39386,-10.988781,-9.512746,-9.650209,-11.645366,-9.521527,-12.622192,-11.384249,-10.53379,-7.3596234,0
0.4479685,0.06043315,1653.391681435642,1730.7351294935272,3609.4501201923076,0.11210280198317307,-378.6917,56.520115,5.5278273,29.045286,-13.7065935,-9.291579,-23.875134,-19.708422,-10.919378,-14.619379,-9.748521,-9.789501,-3.5492995,-9.002512,-10.993264,-3.4199674,-10.974328,-8.271363,-6.7829685,-7.2178717,0
0.32452634,0.087692976,2007.0455755327325,1685.0628999196508,3789.514089595376,0.1469895908598266,-280.0397,62.36039,-3.4728224,33.662956,-15.390193,-8.132794,-10.394631,-17.344044,-18.604227,-13.981612,-8.125316,-0.1653677,-9.096774,-10.428804,-12.163159,-12.427887,-13.8629055,-10.311961,-5.932308,-14.718364,0
0.4658496,0.08838904,1755.078644357011,1713.4540045627093,3591.964285714286,0.09327566964285715,-309.9674,66.73778,-4.0246606,26.649368,-6.058743,-3.9239886,-7.403174,-6.5223823,-2.8178644,-14.848812,-3.3209417,-5.9043846,-6.2450423,-2.2904055,-15.328455,-9.272838,-9.408255,-7.864296,-14.478389,-4.7957664,0
0.4422987,0.077118546,1920.6569724091214,1575.0285362291932,3667.3177083333335,0.1316650390625,-266.1001,75.57908,-18.321442,28.459585,-13.146765,-4.680209,-7.569259,-23.572481,-13.195506,-11.016215,-7.102344,-2.773228,-7.6367884,-1.1978809,-5.995114,-11.775643,-6.718788,-5.508415,-8.54277,-7.919234,0
0.35130158,0.093618415,1701.3306369241384,1526.963432499687,3371.4923469387754,0.08913125797193877,-298.59595,82.70976,-20.32643,49.505116,3.5592175,-16.826551,-14.179263,-28.746891,-17.660696,-3.2484019,-15.775882,0.002913446,2.1699538,-3.6577992,-3.862375,-16.03728,-14.543482,-8.251622,-11.6761875,-7.4171667,0
0.3404792,0.09671106,1844.8214486139514,1539.0813914329303,3436.502659574468,0.13530585106382978,-233.77837,82.801125,-15.712277,31.17167,-28.751547,-7.629055,-27.396254,-15.394508,-18.121668,-22.514374,-3.7660863,-12.894473,-6.5302076,-10.836816,-20.678257,-14.236969,-18.952208,-12.012205,-10.43013,-11.663555,0
0.4036112,0.083829656,1925.8619508084919,1581.0003677424534,3398.2291666666665,0.13966145833333332,-286.55994,68.724106,7.427312,26.147125,-2.132932,0.111240655,-18.710358,-16.851126,-16.909794,-4.774488,-12.708901,-8.107848,-1.466248,-7.3923664,-8.022208,-15.997487,-7.307265,-10.233463,-12.251481,-3.926764,0
0.40544674,0.057137668,2079.2748198228064,1791.8458579219157,4150.215955284553,0.13923955157520326,-310.5607,63.055973,-11.702152,21.053621,-13.137406,-0.17678724,-12.83891,-1.5981036,-2.8424253,-12.038273,-6.194866,-8.955303,-11.097178,-8.180683,-7.0303416,-9.218282,-12.979762,-8.456479,-12.002758,-12.831539,0
0.35469404,0.16074729,1373.7705624730759,1156.8724673163879,2496.323529411765,0.1096335018382353,-209.25716,129.31616,-30.533674,42.145645,-6.1969395,-20.050276,-0.82076097,-34.884808,-24.241926,-4.626182,-19.772423,-2.100589,-0.076044254,-3.356959,-4.0012035,-18.38824,-14.458807,-9.398371,-19.682137,-7.9877195,0
0.47470713,0.043855786,1828.1647363114855,1979.0483135591655,4297.7495335820895,0.10105599930037314,-399.50867,66.001205,7.34803,19.052979,0.3577776,-2.72246,-9.592154,-6.045704,-2.8156703,-5.1323524,-4.671963,-9.449926,-6.4839497,-7.508796,-9.771095,-6.7353306,-8.689588,-7.030564,-7.987303,-5.040381,0
0.37789655,0.06287305,1858.2413387815143,1748.8539206100593,3760.6860632183907,0.1513110632183908,-268.37814,72.51916,-10.154174,16.334003,-16.377031,-8.484524,-23.196016,-8.824124,-0.12965858,-6.6276083,-11.699458,-8.80577,-10.491057,-14.31259,-11.787036,-8.635205,-17.07089,-2.472919,-9.658984,-12.48569,0
0.46733403,0.047911063,1316.5388424087107,1537.8040405761406,2848.793512658228,0.07995450949367089,-412.36685,81.8369,-8.433817,21.50463,-2.9669418,3.4686642,-15.658885,-28.24029,-8.418184,-19.253593,-2.1514955,-1.422993,-11.777017,-0.66471493,-3.0812843,-7.547878,-8.969233,-6.432264,-5.27384,-8.299644,0
0.42234457,0.051908877,1896.831669741416,1787.5629300369155,3924.3213383838383,0.16355942234848486,-375.85367,68.685524,8.097279,23.170197,-16.558563,-6.585605,-24.925253,-19.542702,-13.987697,-20.34295,-12.006205,-6.42415,-7.9748344,-10.323232,-9.360763,-5.3518314,-12.696469,-7.2783127,-8.004317,-11.322282,0
0.42902836,0.117267445,1077.8431926667877,1156.231583515277,2214.9345930232557,0.05932049418604651,-256.90076,148.99329,-38.78003,54.149357,13.78305,-17.334604,0.31479433,-35.276463,-15.569357,-20.502905,-12.16061,0.895111,-10.953949,-6.3002315,5.2951946,-17.748339,-10.811685,-5.3353543,-13.062822,-18.47234,0
0.3342954,0.094541974,1492.4803016242265,1555.6810810103668,3162.430037313433,0.07485278684701492,-256.47244,79.20656,-18.35721,19.051525,-27.281387,-3.4541855,-17.961329,-24.664593,-16.76833,-21.120037,-7.9432693,-6.487445,-18.079697,-16.724667,-19.094557,-15.327329,-13.728529,-6.46367,-13.358711,-8.731985,0
0.39988846,0.064966455,1353.8987675269882,1507.3856326314676,2271.849593495935,0.08835508765243902,-327.91202,82.26387,18.324211,11.530168,-3.1694274,-3.0340955,-6.2506948,-17.616262,-14.074216,-11.409838,-18.163969,-3.0970957,-11.054689,-4.17937,-10.546783,-12.485683,-7.4883394,-13.514735,-8.258146,-7.5246487,0
0.37193936,0.07319736,1508.1142388984558,1659.1921090705296,3106.4116379310344,0.11926971084770115,-305.83844,68.5736,-2.4512346,10.138034,-7.369339,-7.9094815,-20.061829,-22.02153,-13.048083,-19.998505,-3.7246652,-2.5775855,-16.837366,-8.788199,-10.510634,-13.390998,-9.990854,-7.055789,-10.426802,-5.283201,0
0.4298359,0.089261286,1853.2188045953885,1406.7349508681211,3143.813775510204,0.18132174744897958,-242.10344,88.06712,-14.553448,20.403698,2.6756043,-14.296205,-12.879346,-19.999569,-16.281147,-8.838983,-20.957462,-0.804818,-11.239944,-1.2379591,-12.922759,-15.006711,-6.6781125,-17.068647,-11.721844,-7.0035157,0
0.39059824,0.06127234,1363.7730822826327,1547.002468998707,2709.9247685185187,0.1099853515625,-353.18066,71.884384,3.1210477,11.549175,-8.544018,-16.582514,-26.061125,-21.861132,-10.637299,-10.1365795,-8.837036,-7.7688384,-2.388554,-7.0918927,-13.862801,-5.548052,-6.797978,-11.474255,-4.9221015,-8.37586,0
0.32457122,0.099996105,1713.1603939845277,1687.7345219470128,3606.971153846154,0.0988414797008547,-285.29538,73.172295,12.240296,52.51172,-10.026448,12.985726,-18.37081,-32.09529,-12.601201,-29.498913,-1.8792002,2.6303911,-12.324348,7.5366473,-5.356052,-11.51614,-10.268167,-11.6036,-14.960349,-9.325924,0
0.3269201,0.13116376,1321.2216594687995,1353.3298809624837,2510.279605263158,0.09020781935307018,-237.12402,104.71026,-1.556305,37.201042,2.3326094,-21.337078,-5.4827256,-23.608387,-25.679413,-2.3323684,-18.924189,-7.9123764,-4.4897685,-12.639867,-12.209261,-10.118825,-17.419216,-11.162054,-17.868216,-7.352494,0
0.3421872,0.13472122,1329.4745891764321,1376.9660600651691,2540.6858766233768,0.10849989853896104,-232.91716,100.14719,-4.162287,32.58743,2.9223452,-21.400917,-2.9781556,-21.724031,-26.113888,-2.4128597,-18.29401,-8.131102,-5.520281,-12.989601,-12.087707,-11.933023,-16.578434,-9.417713,-16.54279,-8.074545,0
0.4136954,0.07096769,1381.8096420034615,1561.3599146587771,2449.0665584415583,0.07907619724025974,-331.62167,81.41047,7.320716,9.410526,2.5810866,-2.083525,-6.5380855,-19.26206,-15.310899,-9.689913,-15.110708,-2.2311392,-10.158126,-3.420906,-10.791422,-13.651473,-6.784527,-13.317386,-6.9892626,-5.5879145,0
0.43552,0.0758071,1771.5347991740036,1794.2688734725223,3774.872448979592,0.09809470663265306,-330.42865,64.93345,6.108301,24.01988,-2.531965,-7.495158,-13.244857,-8.49047,-5.4207983,-6.1327434,0.30413514,-0.7115156,-5.2177954,-7.3399053,-11.336154,-6.788023,-7.2572637,-6.7859683,-11.395234,-10.275844,0
0.46293083,0.049964007,1224.0328447205477,1431.339212824721,2528.367718446602,0.06389373483009708,-402.43365,97.478935,-13.210484,36.924675,0.721084,-14.438227,-0.9167508,-25.138153,-12.405755,-14.576056,-6.6474676,-2.486078,-8.695245,-4.439617,1.9457587,-11.802847,-2.3468914,-4.8549685,-5.428252,-9.154526,0
0.4301312,0.10200731,1795.202799981739,1820.194247297139,3891.0651408450703,0.09047645246478873,-308.64276,85.2578,2.455425,29.862673,10.239543,-5.0769324,-6.3501806,-8.014104,-9.636135,-3.6416352,-5.9319177,-1.3861133,-10.416675,-8.4078,-9.577539,-8.617226,-6.0554414,-3.6264005,-11.802716,-8.807458,0
0.48247692,0.10327774,2006.2239103870118,1747.343238998047,3920.77850877193,0.16858552631578946,-213.9177,81.1652,-11.568785,18.763195,-6.5241003,-1.3094224,-17.6492,-10.301905,-6.975404,-4.2280784,-4.261455,-7.2536883,-21.043753,-6.455481,-10.695277,-6.4729867,-6.8478847,-5.9034557,-18.267101,-8.835501,0
0.45710602,0.08610132,1301.0717266745473,1734.9324531155053,3088.5009765625,0.04759979248046875,-346.36877,93.83899,14.277903,14.99353,0.29774225,-0.67418075,0.81969255,-9.155779,-6.7478514,0.49683818,-8.454523,-0.18507785,-6.309067,-2.5592372,-5.3935657,-7.9399977,-9.619736,-9.907861,-9.138592,-7.233398,0
0.4493752,0.055720642,1566.5629548478255,1682.7168309067188,3194.9573863636365,0.10829301313920454,-370.67883,61.636375,4.661083,15.662057,-2.2691274,-7.5285563,-11.308804,-18.643341,-19.440882,-4.4468403,-13.510049,-7.1657076,-3.908647,-8.8408575,-9.159394,-7.3986053,-9.686439,-6.2913346,-9.83142,-4.5613356,0
0.33512044,0.08470395,1872.1771391070024,1703.395710838199,3800.78125,0.1047900390625,-321.27698,56.75194,4.8409166,59.26669,-19.247307,-2.2114484,-17.840172,-17.548683,-10.983009,-17.55301,-5.8494616,-4.4997835,-4.244194,-8.297982,-10.0144615,-8.564425,-19.407902,-8.462387,-12.73379,-14.263203,0
0.32503936,0.106605425,2141.052398734982,1621.019753444442,3858.4437086092717,0.1903747154387417,-241.1695,58.450253,-2.794234,30.003725,-7.7667274,-11.97815,-17.313292,-26.869444,-19.430134,-10.092072,-12.033103,-7.0710125,-7.8104234,-9.553253,-18.774155,-11.718856,-8.896585,-11.437638,-14.168206,-9.8295555,0
0.35497794,0.07734238,1822.5922655199904,1631.3796480517449,3712.521114864865,0.0851390941722973,-296.4666,80.717834,-20.781208,35.47974,-12.039456,-7.494492,5.1179733,-27.068094,-18.461945,-4.838765,-3.1431053,-2.3039656,-2.4091,0.7745911,1.9005523,-10.934918,-4.6232405,-3.9874647,-6.7875085,-9.359862,0
0.38483682,0.13934521,1372.991695145323,1555.5003932034454,2852.5705645161293,0.07625850554435484,-249.77982,95.191185,8.159136,35.05225,2.74766,12.937751,-18.229576,-22.308315,-4.427207,-8.368671,-4.5996375,-4.115283,-5.875396,0.21678442,-11.792235,-9.965337,-13.240839,-11.004218,-13.386023,-11.373498,0
0.43020585,0.06872267,1845.177470958837,1566.4362331707962,3436.371527777778,0.15900065104166666,-289.22113,73.170654,-20.186583,20.875147,-9.516428,-3.0388987,-20.93063,-19.931334,-5.5676665,-18.222853,-3.4380126,-11.105931,-10.5650425,-4.768221,-14.407124,-12.701535,-12.299395,-5.4300137,-17.571861,0.13263401,0
0.3457667,0.05035242,1577.926246861614,1565.5666042255498,3386.140046296296,0.048005280671296294,-397.8057,96.44945,-45.886333,44.94178,1.3929031,-16.150574,3.854997,-22.810255,-4.050489,-8.577502,0.9650047,4.230519,-5.097646,0.35472906,4.4871273,-10.56162,-0.5433208,-3.902301,-5.796271,-9.701847,0
0.48212716,0.044570096,2002.3481682058496,1909.1689258257927,4198.074930939227,0.18099857562154695,-394.1702,33.34288,9.033168,10.051973,-6.3783116,-10.020845,-6.756606,-15.175921,-11.766982,-9.73696,-6.14174,-2.8115442,-4.4666114,-4.8039746,-6.7737985,-1.802964,-5.5318446,-1.639865,-3.6140635,-6.008398,0
0.43903142,0.1333421,1639.6619124543395,1681.407889811242,3377.94384057971,0.09823652626811594,-231.01083,84.99819,13.576452,30.340857,-4.068174,2.0270593,-6.932008,-10.974784,-7.359545,-10.286082,-10.325177,-0.9659594,-4.277447,-1.2593144,-8.1588955,-5.2558355,-11.237233,-8.491545,-12.196245,-8.227964,0
0.34408715,0.19642517,1204.7835478084248,1218.4260679987958,2252.2569444444443,0.08210720486111112,-229.42392,118.000626,11.687118,43.767384,-2.0443451,8.35736,-3.2346952,-28.026432,-6.524231,-7.86795,-8.804707,-4.483614,-6.0251966,1.4766638,-13.170806,-11.236311,-12.174503,-11.331725,-10.096798,-10.077266,0
0.43131125,0.07861733,1761.6478211165143,1591.5948245172215,3443.5096153846152,0.1342898637820513,-228.51202,87.126305,-24.24252,24.932697,-18.176582,-8.408129,-33.298176,-19.615974,-11.246426,-13.49305,-7.19486,-7.064925,-6.764181,-16.33193,-19.843266,-7.9452114,-16.965275,-10.171315,-10.520697,-10.240189,0
0.3678997,0.08961208,1819.6285007540803,1565.7277514906286,3450.5208333333335,0.11443632392473119,-230.27946,68.34971,-13.012417,23.19428,-24.696825,-3.1185338,-20.500288,-22.629581,-21.212004,-21.790232,-7.5790095,-6.990918,-22.864828,-15.253916,-19.047697,-13.452722,-11.772512,-5.8468432,-11.518979,-6.2931695,0
0.35326272,0.09177356,1705.1384581090088,1619.9359660535245,3081.5925802139036,0.14726771390374332,-290.44833,69.25128,3.9344049,22.129673,-2.865558,-12.241398,-29.749771,-22.407999,-10.62395,-17.199026,-10.921511,-9.558937,-7.2862926,-13.9475975,-16.60785,-3.2234313,-15.387094,-8.274995,-8.971633,-10.856099,0
0.4323617,0.07876873,1792.8006499204837,1747.8732014659834,3759.3005952380954,0.12224303784013606,-335.8593,73.678894,-6.9257274,11.8912945,-9.912042,-5.6787705,-14.136609,-10.894262,-3.7887304,-8.585647,-7.0344706,-9.571614,-6.124512,-11.899383,-9.730924,-8.231317,-9.195533,-7.0605054,-8.524315,-6.7234554,0
0.3824456,0.09890066,1469.4016402764894,1463.5093284944326,3024.02052238806,0.07758570429104478,-319.2972,107.098114,-18.458338,42.83774,-4.6949005,-5.7248416,11.180756,-27.280489,-6.2402062,2.055607,-0.11252536,10.05361,-1.391255,-5.3036137,-9.00959,-8.36802,-6.7130284,0.91297495,-16.13537,-6.2604365,0
0.30243242,0.14753626,1935.7904481022576,1539.775702734903,3505.6743421052633,0.20106393914473683,-227.0277,78.5013,-0.2577907,24.467182,-26.006334,-12.838613,-19.494986,-25.525333,-19.498116,-17.919954,-10.25941,-11.267692,-4.9801245,-11.035814,-20.240398,-7.9884224,-18.55853,-14.876932,-10.744159,-13.11685,0
0.4462806,0.037998006,1673.8867700937276,1701.3972177781047,3415.636660447761,0.12532430620335822,-378.99884,52.32317,-10.350965,17.017286,-1.3057681,-11.098835,-4.7767615,-16.358778,-12.165804,-6.2318645,-14.401865,0.39507446,-8.961482,-2.814612,-5.596563,-10.472184,-3.9118626,-9.619149,-5.5040565,-4.4656324,0
0.41666532,0.118878864,1490.6941880145996,1451.2392705363413,3009.9571078431372,0.09689989276960784,-252.03957,115.2406,-19.787714,34.79621,-6.453722,-11.789226,1.6839883,-26.988256,-8.025241,-7.8230824,-8.056283,7.1875267,-8.129951,-3.8576028,-11.188306,-7.7659726,-10.779849,-0.39160198,-17.10234,-5.6200447,0
0.31140584,0.07949097,2749.1793988557383,1920.7344958859483,4981.174698795181,0.19101209525602408,-297.41452,9.219908,7.8358645,32.14872,-21.885386,1.4224759,-15.30343,-18.65557,-11.750774,-16.83007,0.11312868,-3.9671524,-15.566347,-10.61799,-12.818535,-14.5742655,-8.592389,-4.2391734,-14.207836,-7.6595592,0
0.29514956,0.11670465,1604.9925904488005,1343.6804161648429,2889.7643008474574,0.1633011122881356,-258.16714,94.07338,-8.214589,18.002665,-12.484719,-24.50395,-27.29609,-27.934145,-14.530067,-7.8980284,-12.31006,-8.364037,-1.3734283,-16.762218,-18.708809,-10.443377,-15.269463,-15.80266,-10.688621,-9.534012,0
0.47331116,0.044884805,1582.8161372084598,1556.787891966777,3175.0578703703704,0.11252772955246913,-352.6671,81.710106,-22.070284,17.61095,-3.7151632,-3.134422,-16.979366,-17.697803,-4.721939,-15.965503,-3.384954,-10.067182,-10.711288,-6.167867,-11.915544,-10.903549,-12.390953,-3.4770684,-14.773964,-1.5543141,0
0.4375148,0.068067424,1748.578853699288,1664.0407626224408,3281.307444852941,0.12767836626838236,-282.12076,72.1228,12.346916,39.786407,1.7094437,3.568042,-3.7860286,-19.539047,-13.350167,-10.987368,-10.312056,-0.016840711,-7.7454243,-10.014399,-11.742657,-10.958317,-8.971691,0.13133352,-14.880432,-8.890426,0
0.47128335,0.069556646,2113.425313753291,1789.4775696123972,4067.6339285714284,0.15336216517857143,-298.14935,67.646904,-3.664072,10.216649,-10.858433,2.128257,-14.113346,-10.847748,-6.1511407,-13.714872,-9.083574,-5.9162827,-8.201027,-7.0406327,-16.797777,-10.016269,-16.868015,-6.663048,-5.885253,-8.646898,0
0.3851015,0.091950566,1751.2978056091633,1630.2135272964822,3423.4375,0.1411651611328125,-306.94458,60.016853,9.303774,34.41749,-14.126109,-17.377226,-24.376638,-22.43871,-11.666382,-13.009023,-10.653521,-8.07804,-7.13665,-13.987758,-13.920505,-6.5622773,-13.155584,-10.682472,-9.659826,-10.442737,0
0.4617525,0.07181315,1732.3474287979084,1828.7471379718027,3816.508152173913,0.09836107336956522,-305.40402,85.93234,-3.3408666,9.781363,-7.0341997,-1.9209127,-17.165268,-12.106565,-3.559105,-5.8701234,-6.720906,-6.477228,-11.532132,-7.2759633,-15.833727,-8.445712,-11.981979,-9.932292,-12.792926,-8.371382,0
0.31564474,0.11517992,1515.5230145745884,1469.9825100824276,3070.049157303371,0.07909607619382023,-276.8453,91.15122,-25.146795,36.02311,-0.3314322,-14.6192255,-5.926442,-28.945135,-16.833952,1.5746107,-12.658788,-0.19586636,2.1173086,-1.8740622,-5.0159664,-17.0265,-12.625435,-7.875325,-12.505566,-7.6053634,0
0.32984358,0.10412697,1678.424424924945,1529.743547331305,3279.3952338129498,0.13248932104316546,-215.57811,83.78101,-15.209736,35.366493,-27.77926,-2.8016968,-21.149778,-16.947666,-20.936966,-19.576427,-11.84287,-10.4933195,-8.785269,-9.488058,-11.861054,-11.369681,-17.67069,-11.925787,-15.082632,-14.1907425,0
0.47072375,0.065551385,1489.6338055883512,1666.3955001870968,3268.801510989011,0.08081859546703296,-299.50977,97.53494,1.4254885,10.280229,-6.287716,-2.6822577,1.6406378,-13.414595,-7.238034,-9.714623,-11.084092,-3.3135333,-11.334466,-1.8013366,-7.464973,-5.0417056,-8.618638,-8.0156,-10.594975,-7.326409,0
0.45457926,0.07278419,1634.4578008166375,1615.895295528802,3315.8700980392155,0.10867608762254902,-309.27814,89.68304,5.051355,22.671001,0.64728975,0.13319975,-6.3263764,-18.580381,-12.116619,-7.961903,-7.6723347,-0.45739022,-7.817117,-9.563027,-8.936647,-9.943842,-7.099057,0.7853685,-11.079909,-6.9848547,0
0.397387,0.09230565,2078.7876208624084,1759.3553517302971,3864.483173076923,0.14857835036057693,-263.92996,73.9763,3.8106427,-4.441372,-9.747613,-9.287165,-14.865011,-12.535699,-8.522991,-5.1449194,-20.357174,-4.3650465,-9.938859,-8.375346,-16.85963,-9.076264,-19.645561,-9.4690485,-11.117299,-13.556103,0
0.3650159,0.19311452,1299.6925892301651,1327.6001558186326,2496.5889084507044,0.08382619938380281,-214.84679,111.984276,-3.8683,42.97414,3.029707,10.348146,-5.4515085,-28.559694,-0.33065638,0.8337089,-5.7549405,-4.08758,-2.659284,1.0255619,-15.01447,-11.9405,-12.9296255,-11.949596,-12.053952,-8.981407,0
0.2868664,0.18586141,1054.1806521071398,1165.7065318758905,2031.0202205882354,0.07460650275735294,-199.62428,140.92395,-28.084919,-9.360602,-20.053967,-19.857424,3.4933538,-41.302773,-9.52069,-13.835755,-22.680586,5.2057514,-22.534515,-10.26583,-25.444601,-13.652174,-16.79381,-13.131173,-11.0237055,-17.676842,0
0.43195435,0.07736132,1383.7967056426494,1530.4212537559397,2834.422831632653,0.11082489636479592,-358.14078,94.12989,2.9545393,10.583097,-7.2684135,-20.293823,-25.887695,-24.770752,-9.07967,-14.892083,-9.255864,-13.734311,-5.4288325,-5.296155,-16.259056,-8.075967,-7.1737514,-13.103828,-5.425702,-9.6722,0
0.4692806,0.07884751,1601.3237549585344,1564.236094098425,3332.1407710280373,0.10576080607476636,-323.5134,98.6754,-0.94707054,29.401403,-6.1340866,-11.148089,-8.189818,-23.666716,-17.386211,-16.201868,-10.0677,-8.144224,-7.7512035,-2.5596077,-2.8601582,-11.48884,-6.379326,-6.440035,-8.54564,-7.2379794,0
0.46567526,0.08240955,1671.2162933739112,1535.0614817748356,3312.8780241935483,0.10647681451612903,-253.71048,109.70957,-18.274315,24.263252,-11.288387,-0.024031956,-4.2246585,-20.731346,-6.0364094,-0.3594482,-5.3351507,1.5087758,-9.880545,-12.143759,-12.611471,-11.877225,-8.649473,0.13171774,-17.395807,-4.746005,0
0.34586596,0.086986646,1915.5539551317836,1718.4838200551449,3776.9791666666665,0.1201953125,-328.4257,55.356583,-2.5059326,38.18129,-16.869768,-5.1639323,-14.381009,-20.683983,-9.844214,-17.918978,-3.6965954,-9.676538,-0.4272412,-6.78769,-15.640448,-4.582244,-15.052769,-7.5090146,-9.743314,-7.7942104,0
0.49337345,0.052289244,1893.7071650272787,1915.6971235212154,4078.3035714285716,0.15869698660714285,-386.36035,30.035881,14.883198,11.760896,-1.4083859,-2.0867445,-10.454504,-8.43807,-9.156381,-11.481774,-3.8725135,-1.8848712,-4.285281,-2.3353143,-7.9636273,-2.3979962,-6.850135,-2.3572438,-2.7384095,-3.3947244,0
0.4478902,0.057090834,1983.4376908141267,1897.8689830701003,4162.6972087378645,0.09064016990291263,-353.6919,73.29321,7.8264723,20.761341,6.3158283,8.612186,-1.4734309,-4.7386055,-0.5501449,-1.7293352,-3.9565349,-4.3269806,-7.9245462,-2.986354,-5.410441,-2.8697495,-5.4144387,-7.682898,-9.952237,-6.463797,0
0.4097972,0.094905466,1658.4052847070172,1397.5718057911474,3090.625,0.12665234375,-236.76881,103.66619,-14.412287,66.75494,-2.9245536,-17.44618,-2.5239599,-24.792372,-15.097398,-21.068321,-16.921013,-0.17906079,-8.148357,-4.3136888,0.7811987,-14.294988,-7.0672755,-6.9762125,-13.496197,-11.010733,0
0.30447918,0.116454266,1304.8003524669246,1526.2062043218766,2756.778492647059,0.05097512637867647,-337.2605,72.67678,11.001686,44.17779,6.0215535,16.978931,-2.1905487,-24.461554,-2.9809399,-5.662013,0.67624146,0.3348059,-2.2210782,3.2805805,-7.575178,-8.518837,-8.597731,-9.128682,-7.8589244,-10.239403,0
0.35140046,0.108485535,2241.2353650991245,1668.6206975876348,3914.1328828828828,0.17814787443693694,-298.6544,62.1059,8.217127,13.05392,-0.4295684,0.93641186,-9.474607,-25.062859,-10.693994,-1.2893875,-3.9290676,-2.341959,-2.6355991,-8.387301,-17.447372,-11.048762,-7.949134,-11.434008,-11.141931,-11.927442,0
0.3593135,0.08829341,1283.498298077865,1532.2034862315759,2602.5,0.093837890625,-358.5056,75.82657,0.5550963,16.852062,-12.85423,-12.083335,-20.990646,-20.132689,-11.750083,-13.260885,-16.077585,-7.3392124,-14.50083,-5.813715,-12.094754,-8.154472,-9.91339,-9.58422,-7.616891,-11.051226,0
0.3963892,0.11694934,1598.6863007065642,1418.071204303292,2848.028273809524,0.117431640625,-246.32263,100.99028,-13.303394,20.705065,-5.7824044,-17.635386,-3.82094,-19.629454,-17.835745,-4.7556415,-20.953531,0.29091123,-12.974169,-2.3429618,-13.68833,-15.92461,-5.108934,-19.4058,-9.100285,-5.0039973,0
0.46738842,0.063052416,1789.4606977548037,1716.1138996865352,3527.5254360465115,0.09769599382267442,-332.01276,87.19858,5.76977,21.362623,4.7271886,10.250461,-4.292527,-13.263655,-9.812795,-4.464388,-6.212594,2.238366,-4.0974784,-9.135654,-5.6936,-6.466889,-6.860918,1.6873797,-10.583767,-6.4068923,0
